"","year","stratum","ntows","area","mean_cpue","var_cpue","est","var"
"1",2003,"CA_north",144,21216.97322525,0.328753408937647,0.582644644508008,6975.15227513971,1821411.70621369
"2",2003,"CA_south",60,15767.600503145,0.0495223843806667,0.0194885870646478,780.84917287754,80753.3074566444
"3",2003,"OR",93,20144.23460885,1.26791402480317,60.1315290845384,25541.1575794864,262374026.779813
"4",2003,"WA",92,11360.4607261147,0.691633697372917,5.55776519600066,7857.27745586256,7796582.10458078
"5",2004,"CA_north",118,21216.97322525,0.79307253961885,15.8164847436719,16826.5988387742,60338542.5959437
"6",2004,"CA_south",65,15767.600503145,0.226866214246632,1.78807422936193,3577.1358339018,6839170.06336468
"7",2004,"OR",112,20144.23460885,0.357897295580072,0.668641830024172,7209.56708803791,2422574.05262845
"8",2004,"WA",71,11360.4607261147,0.254775778833882,0.257462886868711,2894.37022940761,468002.502302484
"9",2005,"CA_north",172,21216.97322525,0.841647604888565,36.2776511993581,17857.2146980165,94946196.2388627
"10",2005,"CA_south",90,15767.600503145,0.0447662090594467,0.0276470175520152,705.855700489626,76372.4977848542
"11",2005,"OR",157,20144.23460885,0.288311026321606,0.772946001569614,5807.80495454077,1997795.56224543
"12",2005,"WA",74,11360.4607261147,0.219859487077008,0.188651574417775,2497.70506820208,329018.71629203
"13",2006,"CA_north",137,21216.97322525,0.727593961841177,23.2498418869901,15437.3416072378,76395238.886187
"14",2006,"CA_south",90,15767.600503145,0.0372749472051833,0.0353978763025932,587.736476307152,97783.5755492291
"15",2006,"OR",171,20144.23460885,1.08153974854263,65.6499686381351,21786.7904334394,155790135.171421
"16",2006,"WA",62,11360.4607261147,0.460012690129244,1.15910872648149,5225.95609972766,2412816.95087591
"17",2007,"CA_north",150,21216.97322525,0.437507475555289,15.4969983908848,9282.58439470328,46507520.432116
"18",2007,"CA_south",95,15767.600503145,0.0453936692510453,0.0313221664532268,715.749242122379,81970.8434128567
"19",2007,"OR",170,20144.23460885,0.233118425741274,0.215559224355874,4695.99225977799,514540.106890677
"20",2007,"WA",90,11360.4607261147,0.359609409049728,0.550246144519393,4085.32856825077,789053.386429623
"21",2008,"CA_north",173,21216.97322525,0.0971283746436647,0.0665197811517917,2060.77012422669,173089.835527645
"22",2008,"CA_south",87,15767.600503145,0.023286938715523,0.0136266763122286,367.179146607587,38940.5340144875
"23",2008,"OR",156,20144.23460885,0.354623610804351,1.5430517779376,7143.62121388037,4013815.83991412
"24",2008,"WA",80,11360.4607261147,0.494114909027921,3.54378709573929,5613.37301819946,5717017.54041576
"25",2009,"CA_north",178,21216.97322525,0.300794928757195,8.0910192220526,6381.9579497324,20462094.5586215
"26",2009,"CA_south",90,15767.600503145,0.0550002606886111,0.121102757456197,867.222138106851,334535.906383471
"27",2009,"OR",158,20144.23460885,0.195075980611908,0.696336068919148,3929.65631999774,1788394.58418634
"28",2009,"WA",76,11360.4607261147,0.285958163434025,0.249055300107638,3248.61648500414,422935.446646532
"29",2010,"CA_north",179,21216.97322525,0.085503358821886,0.0396180153462669,1814.1224747929,99633.7649158021
"30",2010,"CA_south",95,15767.600503145,0.0400358529021168,0.0170972313891611,631.269334363257,44743.8550933928
"31",2010,"OR",143,20144.23460885,0.248911910565959,0.707309428765726,5014.13992337776,2007127.45493928
"32",2010,"WA",99,11360.4607261147,0.603164112101419,3.1458258466714,6852.22220693005,4101015.12528457
"33",2011,"CA_north",169,21216.97322525,0.0838980966051041,0.0392367525165095,1780.06366931993,104513.696227603
"34",2011,"CA_south",87,15767.600503145,0.0440416951782885,0.0686017813210897,694.431855052541,196041.201667865
"35",2011,"OR",157,20144.23460885,0.323384718413468,0.77714790598024,6514.3376366378,2008656.01817312
"36",2011,"WA",90,11360.4607261147,0.959199526627081,11.4308647532193,10896.9485507548,16391868.6812877
"37",2012,"CA_north",181,21216.97322525,0.115193669682949,0.0698182779519903,2444.06100538141,173643.0536481
"38",2012,"CA_south",93,15767.600503145,0.449285344592613,4.95835756240064,7084.15182545416,13255194.6325764
"39",2012,"OR",154,20144.23460885,0.226309765293169,0.358816316107672,4558.83700633937,945481.430924208
"40",2012,"WA",81,11360.4607261147,1.37431101958238,19.5502027314247,15612.8063634323,31150006.0760991
"41",2013,"CA_north",118,21216.97322525,0.253390184104651,0.458330146992376,5376.17275168955,1748490.48606513
"42",2013,"CA_south",49,15767.600503145,0.29888968052142,0.7705122338442,4712.7730769744,3909441.09979258
"43",2013,"OR",118,20144.23460885,0.268915274602016,0.65846083961296,5417.09238148633,2264380.91425114
